Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
12702,HUSSAINSAGAR EX,HYDERABAD DECAN,HYB,4,SCR
12702,HUSSAINSAGAR EX,BEGUMPET,BMT,11,SCR
12702,HUSSAINSAGAR EX,VIKARABAD JN,VKB,14,SCR
12702,HUSSAINSAGAR EX,TANDUR,TDU,16,SCR
12702,HUSSAINSAGAR EX,SERAM,SEM,17,SCR
12702,HUSSAINSAGAR EX,CHITTAPUR,CT,20,SCR
12702,HUSSAINSAGAR EX,WADI,WADI,20,SCR
12702,HUSSAINSAGAR EX,SHAHABAD,SDB,22,SCR
12702,HUSSAINSAGAR EX,KALABURAGI JN,KLBG,27,SCR
12702,HUSSAINSAGAR EX,GANAGAPUR ROAD,GUR,22,SCR
12702,HUSSAINSAGAR EX,SOLAPUR JN,SUR,32,SCR
12702,HUSSAINSAGAR EX,KURDUVADI,KWV,37,SCR
12702,HUSSAINSAGAR EX,PUNE JN,PUNE,15,SCR
12702,HUSSAINSAGAR EX,KALYAN JN,KYN,22,SCR
12702,HUSSAINSAGAR EX,DADAR,DR,20,SCR
12702,HUSSAINSAGAR EX,C SHIVAJI TERM MUMBAI,CSMT,4,SCR
